US_L4CODE;US_L4NAME;US_L3CODE;US_L3NAME;NA_L3CODE;NA_L3NAME;NA_L2CODE;NA_L2NAME;NA_L1CODE;NA_L1NAME;L4_KEY;L3_KEY;L2_KEY;L1_KEY
11f;Canyons and Dissected Highlands;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11f  Canyons and Dissected Highlands;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11f;Canyons and Dissected Highlands;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11f  Canyons and Dissected Highlands;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11f;Canyons and Dissected Highlands;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11f  Canyons and Dissected Highlands;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11f;Canyons and Dissected Highlands;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11f  Canyons and Dissected Highlands;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11g;Canyons and Dissected Uplands;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11g  Canyons and Dissected Uplands;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11h;Continental Zone Highlands;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11h  Continental Zone Highlands;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11i;Continental Zone Foothills;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11i  Continental Zone Foothills;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11k;Blue Mountain Basins;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11k  Blue Mountain Basins;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11k;Blue Mountain Basins;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11k  Blue Mountain Basins;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11k;Blue Mountain Basins;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11k  Blue Mountain Basins;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11l;Mesic Forest Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11l  Mesic Forest Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11l;Mesic Forest Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11l  Mesic Forest Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11l;Mesic Forest Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11l  Mesic Forest Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11l;Mesic Forest Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11l  Mesic Forest Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11l;Mesic Forest Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11l  Mesic Forest Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11l;Mesic Forest Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11l  Mesic Forest Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11l;Mesic Forest Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11l  Mesic Forest Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11l;Mesic Forest Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11l  Mesic Forest Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11l;Mesic Forest Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11l  Mesic Forest Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11l;Mesic Forest Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11l  Mesic Forest Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11l;Mesic Forest Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11l  Mesic Forest Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11l;Mesic Forest Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11l  Mesic Forest Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11l;Mesic Forest Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11l  Mesic Forest Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11l;Mesic Forest Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11l  Mesic Forest Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11l;Mesic Forest Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11l  Mesic Forest Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11l;Mesic Forest Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11l  Mesic Forest Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11l;Mesic Forest Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11l  Mesic Forest Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11l;Mesic Forest Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11l  Mesic Forest Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11l;Mesic Forest Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11l  Mesic Forest Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11l;Mesic Forest Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11l  Mesic Forest Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11l;Mesic Forest Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11l  Mesic Forest Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11l;Mesic Forest Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11l  Mesic Forest Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11l;Mesic Forest Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11l  Mesic Forest Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11l;Mesic Forest Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11l  Mesic Forest Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11l;Mesic Forest Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11l  Mesic Forest Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11m;Subalpine-Alpine Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11m  Subalpine-Alpine Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11m;Subalpine-Alpine Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11m  Subalpine-Alpine Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11m;Subalpine-Alpine Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11m  Subalpine-Alpine Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11m;Subalpine-Alpine Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11m  Subalpine-Alpine Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11m;Subalpine-Alpine Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11m  Subalpine-Alpine Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11m;Subalpine-Alpine Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11m  Subalpine-Alpine Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11m;Subalpine-Alpine Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11m  Subalpine-Alpine Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11m;Subalpine-Alpine Zone;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11m  Subalpine-Alpine Zone;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11n;Deschutes River Valley;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11n  Deschutes River Valley;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11o;Cold Basins;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11o  Cold Basins;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11o;Cold Basins;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11o  Cold Basins;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11o;Cold Basins;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11o  Cold Basins;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11o;Cold Basins;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11o  Cold Basins;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11o;Cold Basins;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11o  Cold Basins;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11o;Cold Basins;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11o  Cold Basins;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11o;Cold Basins;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11o  Cold Basins;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
11o;Cold Basins;11;Blue Mountains;6.2.9;Blue Mountains;6.2;WESTERN CORDILLERA;6;NORTHWESTERN FORESTED MOUNTAINS;11o  Cold Basins;11  Blue Mountains;6.2  WESTERN CORDILLERA;6  NORTHWESTERN FORESTED MOUNTAINS
12a;Treasure Valley;12;Snake River Plain;10.1.8;Snake River Plain;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;12a  Treasure Valley;12  Snake River Plain;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
12a;Treasure Valley;12;Snake River Plain;10.1.8;Snake River Plain;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;12a  Treasure Valley;12  Snake River Plain;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
12b;Lava Fields;12;Snake River Plain;10.1.8;Snake River Plain;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;12b  Lava Fields;12  Snake River Plain;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
12b;Lava Fields;12;Snake River Plain;10.1.8;Snake River Plain;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;12b  Lava Fields;12  Snake River Plain;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
12b;Lava Fields;12;Snake River Plain;10.1.8;Snake River Plain;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;12b  Lava Fields;12  Snake River Plain;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
12b;Lava Fields;12;Snake River Plain;10.1.8;Snake River Plain;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;12b  Lava Fields;12  Snake River Plain;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
12c;Camas Prairie;12;Snake River Plain;10.1.8;Snake River Plain;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;12c  Camas Prairie;12  Snake River Plain;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
12c;Camas Prairie;12;Snake River Plain;10.1.8;Snake River Plain;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;12c  Camas Prairie;12  Snake River Plain;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
12d;Dissected Plateaus and Teton Basin;12;Snake River Plain;10.1.8;Snake River Plain;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;12d  Dissected Plateaus and Teton Basin;12  Snake River Plain;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
12d;Dissected Plateaus and Teton Basin;12;Snake River Plain;10.1.8;Snake River Plain;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;12d  Dissected Plateaus and Teton Basin;12  Snake River Plain;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
12e;Upper Snake River Plain;12;Snake River Plain;10.1.8;Snake River Plain;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;12e  Upper Snake River Plain;12  Snake River Plain;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
12e;Upper Snake River Plain;12;Snake River Plain;10.1.8;Snake River Plain;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;12e  Upper Snake River Plain;12  Snake River Plain;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
12f;Semiarid Foothills;12;Snake River Plain;10.1.8;Snake River Plain;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;12f  Semiarid Foothills;12  Snake River Plain;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
12f;Semiarid Foothills;12;Snake River Plain;10.1.8;Snake River Plain;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;12f  Semiarid Foothills;12  Snake River Plain;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
12f;Semiarid Foothills;12;Snake River Plain;10.1.8;Snake River Plain;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;12f  Semiarid Foothills;12  Snake River Plain;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
12g;Eastern Snake River Basalt Plains;12;Snake River Plain;10.1.8;Snake River Plain;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;12g  Eastern Snake River Basalt Plains;12  Snake River Plain;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
12g;Eastern Snake River Basalt Plains;12;Snake River Plain;10.1.8;Snake River Plain;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;12g  Eastern Snake River Basalt Plains;12  Snake River Plain;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
12g;Eastern Snake River Basalt Plains;12;Snake River Plain;10.1.8;Snake River Plain;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;12g  Eastern Snake River Basalt Plains;12  Snake River Plain;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
12h;Mountain Home Uplands;12;Snake River Plain;10.1.8;Snake River Plain;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;12h  Mountain Home Uplands;12  Snake River Plain;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
12i;Magic Valley;12;Snake River Plain;10.1.8;Snake River Plain;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;12i  Magic Valley;12  Snake River Plain;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
12i;Magic Valley;12;Snake River Plain;10.1.8;Snake River Plain;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;12i  Magic Valley;12  Snake River Plain;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
12i;Magic Valley;12;Snake River Plain;10.1.8;Snake River Plain;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;12i  Magic Valley;12  Snake River Plain;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
12j;Unwooded Alkaline Foothills;12;Snake River Plain;10.1.8;Snake River Plain;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;12j  Unwooded Alkaline Foothills;12  Snake River Plain;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
12j;Unwooded Alkaline Foothills;12;Snake River Plain;10.1.8;Snake River Plain;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;12j  Unwooded Alkaline Foothills;12  Snake River Plain;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
12j;Unwooded Alkaline Foothills;12;Snake River Plain;10.1.8;Snake River Plain;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;12j  Unwooded Alkaline Foothills;12  Snake River Plain;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
12j;Unwooded Alkaline Foothills;12;Snake River Plain;10.1.8;Snake River Plain;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;12j  Unwooded Alkaline Foothills;12  Snake River Plain;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
12j;Unwooded Alkaline Foothills;12;Snake River Plain;10.1.8;Snake River Plain;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;12j  Unwooded Alkaline Foothills;12  Snake River Plain;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
13a;Salt Deserts;13;Central Basin and Range;10.1.5;Central Basin and Range;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;13a  Salt Deserts;13  Central Basin and Range;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
13a;Salt Deserts;13;Central Basin and Range;10.1.5;Central Basin and Range;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;13a  Salt Deserts;13  Central Basin and Range;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
13a;Salt Deserts;13;Central Basin and Range;10.1.5;Central Basin and Range;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;13a  Salt Deserts;13  Central Basin and Range;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
13a;Salt Deserts;13;Central Basin and Range;10.1.5;Central Basin and Range;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;13a  Salt Deserts;13  Central Basin and Range;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
13a;Salt Deserts;13;Central Basin and Range;10.1.5;Central Basin and Range;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;13a  Salt Deserts;13  Central Basin and Range;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
13a;Salt Deserts;13;Central Basin and Range;10.1.5;Central Basin and Range;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;13a  Salt Deserts;13  Central Basin and Range;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
13a;Salt Deserts;13;Central Basin and Range;10.1.5;Central Basin and Range;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;13a  Salt Deserts;13  Central Basin and Range;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
13a;Salt Deserts;13;Central Basin and Range;10.1.5;Central Basin and Range;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;13a  Salt Deserts;13  Central Basin and Range;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
13a;Salt Deserts;13;Central Basin and Range;10.1.5;Central Basin and Range;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;13a  Salt Deserts;13  Central Basin and Range;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
13a;Salt Deserts;13;Central Basin and Range;10.1.5;Central Basin and Range;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;13a  Salt Deserts;13  Central Basin and Range;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
13a;Salt Deserts;13;Central Basin and Range;10.1.5;Central Basin and Range;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;13a  Salt Deserts;13  Central Basin and Range;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
13a;Salt Deserts;13;Central Basin and Range;10.1.5;Central Basin and Range;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;13a  Salt Deserts;13  Central Basin and Range;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
13a;Salt Deserts;13;Central Basin and Range;10.1.5;Central Basin and Range;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;13a  Salt Deserts;13  Central Basin and Range;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
13a;Salt Deserts;13;Central Basin and Range;10.1.5;Central Basin and Range;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;13a  Salt Deserts;13  Central Basin and Range;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
13a;Salt Deserts;13;Central Basin and Range;10.1.5;Central Basin and Range;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;13a  Salt Deserts;13  Central Basin and Range;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
13a;Salt Deserts;13;Central Basin and Range;10.1.5;Central Basin and Range;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;13a  Salt Deserts;13  Central Basin and Range;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
13a;Salt Deserts;13;Central Basin and Range;10.1.5;Central Basin and Range;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;13a  Salt Deserts;13  Central Basin and Range;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
13a;Salt Deserts;13;Central Basin and Range;10.1.5;Central Basin and Range;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;13a  Salt Deserts;13  Central Basin and Range;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
13a;Salt Deserts;13;Central Basin and Range;10.1.5;Central Basin and Range;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;13a  Salt Deserts;13  Central Basin and Range;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
13a;Salt Deserts;13;Central Basin and Range;10.1.5;Central Basin and Range;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;13a  Salt Deserts;13  Central Basin and Range;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
13a;Salt Deserts;13;Central Basin and Range;10.1.5;Central Basin and Range;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;13a  Salt Deserts;13  Central Basin and Range;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
13a;Salt Deserts;13;Central Basin and Range;10.1.5;Central Basin and Range;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;13a  Salt Deserts;13  Central Basin and Range;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
13a;Salt Deserts;13;Central Basin and Range;10.1.5;Central Basin and Range;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;13a  Salt Deserts;13  Central Basin and Range;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
13a;Salt Deserts;13;Central Basin and Range;10.1.5;Central Basin and Range;10.1;COLD DESERTS;10;NORTH AMERICAN DESERTS;13a  Salt Deserts;13  Central Basin and Range;10.1  COLD DESERTS;10  NORTH AMERICAN DESERTS
